CLASS_KEY,LESSON_KEY,STUDENT_KEY,QUIZ_KEY,QuestionNumber,Question,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,CorrectAnswers,TimeAllottedtoAnswer(seconds),Player,Answer,Correct/Incorrect,Correct,Incorrect,Score
CLS022,AWS01L03,SD365,AWS01L03Q13,Q13,Router has only one route?,TRUE,FALSE,,,,,FALSE,20,Troinsnk1,TRUE,Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q13,Q13,Router has only one route?,TRUE,FALSE,,,,,FALSE,20,tuyendd,FALSE,Correct,1,0,783
CLS022,AWS01L03,SD366,AWS01L03Q13,Q13,Router has only one route?,TRUE,FALSE,,,,,FALSE,20,hoinsst,TRUE,Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q13,Q13,Router has only one route?,TRUE,FALSE,,,,,FALSE,20,thuydt50,FALSE,Correct,1,0,753
CLS022,AWS01L03,SD369,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,soimmt,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Incorrect,0,1,0
CLS022,AWS01L03,SD370,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,Hooinspq1,Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,Khoinhnn10,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,Correct,1,0,1388
CLS022,AWS01L03,SD371,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,Luoitnt4,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,Correct,1,0,1376
CLS022,AWS01L03,SD364,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,Minhnn30,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,Troinsnk1,Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,tuyendd,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,Correct,1,0,1268
CLS022,AWS01L03,SD366,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,hoinsst,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,Correct,1,0,1308
CLS022,AWS01L03,SD368,AWS01L03Q14,Q14,"During packet transfer from one network to another, which of the following is false?",Frame ???c xóa ?i và t?o l?i ? m?i b??c nh?y m?ng,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Router ?óng vai trò truy?n gói tin t? m?ng này qua m?ng kia,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,,,Router c?a m?ng ngu?n truy?n tr?c ti?p gói tin ??n thi?t b? ?ích,20,thuydt50,ARP giúp tìm ki?m ??a ch? MAC c?a thi?t b? trong m?ng n?i b?,Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,soimmt,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Correct,1,0,536
CLS022,AWS01L03,SD370,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,Hooinspq1,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Correct,1,0,637
CLS022,AWS01L03,SD372,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,Khoinhnn10,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,Luoitnt4,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Correct,1,0,656
CLS022,AWS01L03,SD364,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,Minhnn30,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,Troinsnk1,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,tuyendd,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,hoinsst,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q15,Q15,Which is False about the problems of Layer3?,Packet ?ang chu?n b? truy?n có th? gây ch?m tr? cho packet ?ang truy?n,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Có th? b? m?t mát gói tin trong quá trình truy?n d? li?u,,,Các gói tin có th? b? duplicate trong quá trình truy?n ?i,20,thuydt50,Th? t? các gói tin ??n ?ích có th? khác th? t? mà nó ???c truy?n ?i,Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,soimmt,"TCP n?m trong IP Packet, Nhanh nh?ng không ch?c ch?n",Incorrect,0,1,0
CLS022,AWS01L03,SD370,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,Hooinspq1,"TCP n?m trong IP Packet, TCP thu?c Layer 3, Nhanh nh?ng không ch?c ch?n",Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,Khoinhnn10,"TCP n?m trong IP Packet, TCP thu?c Layer 3, Nhanh nh?ng không ch?c ch?n",Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,Luoitnt4,"TCP n?m trong IP Packet, TCP thu?c Layer 3",Incorrect,0,1,0
CLS022,AWS01L03,SD364,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,Minhnn30,"Ch?m mà ch?c, TCP n?m trong IP Packet, TCP thu?c Layer 3",Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,Troinsnk1,"Ch?m mà ch?c, TCP thu?c Layer 3",Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,tuyendd,"Ch?m mà ch?c, TCP thu?c Layer 3",Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,hoinsst,"TCP n?m trong IP Packet, TCP thu?c Layer 3",Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q16,Q16,Which are TRUE about TCP?,Ch?m mà ch?c,TCP n?m trong IP Packet,TCP thu?c Layer 3,Nhanh nh?ng không ch?c ch?n,,,"Ch?m mà ch?c, TCP n?m trong IP Packet",20,thuydt50,"TCP n?m trong IP Packet, TCP thu?c Layer 3",Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,soimmt,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",Incorrect,0,1,0
CLS022,AWS01L03,SD370,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,Hooinspq1,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,Khoinhnn10,T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,Luoitnt4,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Correct,1,0,1326
CLS022,AWS01L03,SD364,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,Minhnn30,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Correct,1,0,1834
CLS022,AWS01L03,SD365,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,Troinsnk1,T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,tuyendd,T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,hoinsst,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q17,Q17,What happens when the packet fails in transit if using TCP?,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,Các packet còn l?i s? ???c g?i ??n tr??c r?i packet l?i ???c g?i ??n sau,"Packet l?i s? b? lo?i b?, ch? truy?n packet pass",T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,,,Packet l?i ???c t?o và s?p x?p l?i th? t? v?i các packet khác r?i chuy?n ?i,20,thuydt50,T?t c? các packet ??u b? thu h?i và chuy?n l?i t? ??u,Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,soimmt,Cách th?c Response khác nhau,Incorrect,0,1,0
CLS022,AWS01L03,SD370,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,Hooinspq1,Cách th?c Response khác nhau,Incorrect,0,1,0
CLS022,AWS01L03,SD372,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,Khoinhnn10,Cách th?c Response khác nhau,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,Luoitnt4,Cách ?ánh giá Inbound và Outbound,Correct,1,0,611
CLS022,AWS01L03,SD364,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,Minhnn30,Cách ?ánh giá Inbound và Outbound,Correct,1,0,936
CLS022,AWS01L03,SD365,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,Troinsnk1,Cách vi?t khác nhau,Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,tuyendd,Cách th?c Response khác nhau,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,hoinsst,Cách th?c Response khác nhau,Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q18,Q18,What is the different between Stateless and Stateful?,S? d?ng Port khác nhau,Cách vi?t khác nhau,Cách ?ánh giá Inbound và Outbound,Cách th?c Response khác nhau,,,Cách ?ánh giá Inbound và Outbound,20,thuydt50,Cách ?ánh giá Inbound và Outbound,Correct,1,0,697
CLS022,AWS01L03,SD369,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,soimmt,3,Correct,1,0,741
CLS022,AWS01L03,SD370,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,Hooinspq1,3,Correct,1,0,946
CLS022,AWS01L03,SD372,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,Khoinhnn10,3,Correct,1,0,906
CLS022,AWS01L03,SD371,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,Luoitnt4,4,Incorrect,0,1,0
CLS022,AWS01L03,SD364,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,Minhnn30,2,Incorrect,0,1,0
CLS022,AWS01L03,SD365,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,Troinsnk1,3,Correct,1,0,826
CLS022,AWS01L03,SD373,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,tuyendd,4,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,hoinsst,3,Correct,1,0,618
CLS022,AWS01L03,SD368,AWS01L03Q19,Q19,How many type of NAT (in lesson)?,1,3,2,4,,,3,20,thuydt50,4,Incorrect,0,1,0
CLS022,AWS01L03,SD369,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,soimmt,Port Address Translation,Correct,1,0,1572
CLS022,AWS01L03,SD370,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,Hooinspq1,Port Address Translation,Correct,1,0,1646
CLS022,AWS01L03,SD372,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,Khoinhnn10,Static NAT,Incorrect,0,1,0
CLS022,AWS01L03,SD371,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,Luoitnt4,Static NAT,Incorrect,0,1,0
CLS022,AWS01L03,SD364,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,Minhnn30,Port Address Translation,Correct,1,0,1510
CLS022,AWS01L03,SD365,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,Troinsnk1,Dynamic NAT,Incorrect,0,1,0
CLS022,AWS01L03,SD373,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,tuyendd,Static NAT,Incorrect,0,1,0
CLS022,AWS01L03,SD366,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,hoinsst,Dynamic NAT,Incorrect,0,1,0
CLS022,AWS01L03,SD368,AWS01L03Q20,Q20,What type of NAT using NAT Table?,Port Address Translation,Dynamic NAT,Static NAT,"Cái này dành cho Router, không ph?i NAT",,,Port Address Translation,20,thuydt50,"Cái này dành cho Router, không ph?i NAT",Incorrect,0,1,0
CLS022,AWS01L04,-1,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Doublelift.,,Incorrect,0,1,0
CLS022,AWS01L04,SD369,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,soimmt,Internet Gateway,Correct,1,0,800
CLS022,AWS01L04,SD367,AWS01L04Q1,Q1,"Application in VPC want to connect with S3, which service as needed?",Lakefomation,Transit Gateway,Internet Gateway,VPN or Direct connect,,,Internet Gateway,30,Hoivtt15,Internet Gateway,Correct,1,0,838
